,bathrooms,public_remarks,room type,areacode,price,parking_space,property_type,bedroom,spareroom,city,province,address
272,1,"Newly Renovated Lower Level Apartment In Prime Little Italy! New Vinyl Flooring, Functional Kitchen W/ New Appliances, Freshly Painted White + Newly Renovated Bathroom. Private Entrance W/Privacy. Lots Of Space For Bedroom, Office, Living And Dining Room W/ Lots Of Storage. Steps To Lively College St W/ Shops, Restaurants, Cafe's, Groceries + Laundromat**** EXTRAS **** $75 Flat Fee For Utilities And $50 Flat Fee For Internet. Like New Apartment Available Immediately. (29503766)",basement,416,1450,0.0,Single Family,1,0,Toronto, Ontario M6J2C5,#LOWER -7 GORE ST
273,1,"Basement Apt For Lease! Detached Bungalow In Richmond Hill's High Demand, Quiet & Safe Crosby Area! Large Open- Concept Living Area W/ Windows, Spacious Bdrm W/ Large Closet, Large Den Can Be Used As 2nd Bdrm, Laminate Flr Thruout, Great Location W/ Convenient Access To Hwy 404, Transit, Go Station, Parks, Shopping & Schools (Crosby Heights Ps & High-Ranking Bayview Ss W/ Ib Program).**** EXTRAS **** Fridge, Stove, Exhaust Range Hood Fan, All Existing Elfs, Washer & Dryer, Existing Window Coverings. Tenants Are Responsible For 35% Share Of The Utility Costs (Gas, Hydro, Water & Waste Disposal) (29503997)",basement,416,1450,1.0,Single Family,1,1,Richmond Hill, Ontario L4C2P6,#BSMNT -381 OSIRIS DR
274,1,"Wow, New Built Legal Basement Apartment In Detached Home In Prime Location For Lease! 1 Bdrm + Den Apartment . Pot Lights, Vinyl Laminate Flooring W/ Oak Staircase, New Kitchen With S/S New Appliances, High End Finished Washroom And Kitchen, Separate Laundry. Walking Distance To Brampton Hospital, Mall School**** EXTRAS **** All Elfs, Stove, Fridge, Washer & Dryer (29535860)",basement,905,1450,1.0,Single Family,1,1,Brampton, Ontario L6R2B4,49 TOBOSA TR
275,1,"Basement For Lease In High Demand Area Of Heart Lake West. 2 Bedrooms, 1 Bath, Kitchen,  Separate Entrance, 1 Parking Space. Close To Schools, Public Transit, Shopping, Parks, Place Of Worship. Minutes To Highway 410 & 407. Really Nice Child-Friendly Established Neighbourhood. Students Are Welcome. ** This is a linked property.** **** EXTRAS **** Fridge, Stove, Shared Washer/Dryer. The Unit Comes Furnished As Shown In The Pictures. Side Entrance. All Utilities Are Included. Please Include Schedule C & D. (29428322)",basement,416,1450,0.0,Single Family,2,0,Brampton, Ontario L6Z2V9,19 WEXFORD RD
276,1,"Newly Renovated Basement Apartment With Separate Entrance! Steps Away From Schools, Park, Transit, And Yorkgate Mall. Move-In Day Can Be As Early As February 1st!! Brand New Hot Plate & Microwave. The Owner Has Installed A Closet In The Bedroom. (29460217)",basement,905,1450,1.0,Single Family,1,0,Toronto, Ontario M3N1R1,11 BLOOMINGTON CRES
277,1,"Spacious And Absolutely Stunning-This Basement Home Features An Open Concept Living/Dining Area, An Exquisite And Modern Kitchen Equipped With Stainless Steel Appliances And Gorgeous Cabinetry, A Spa-Like Full Bath, And A Spacious Master Suite With A Built-In Closet.**** EXTRAS **** Private Entrance, A Separate Laundry Room, Premium Laminate Flooring, Above Grade Windows, Separate Entrance,  And A Shared Backyard For Extended Outdoor Living. (29377511)",basement,855,1450,0.0,Single Family,1,0,Toronto, Ontario M6N2E9,#BSMT -45 EDINBOROUGH CRT
278,1,"Newly Renovated Spacious 2nd Floor Studio Apartment With A Balcony Overlooking The Back Yard. Beautiful Bright And Spacious Open Concept Layout With Large Windows And Two Large Nooks To Create A Feel Of A 1 Bedroom. Walk To Main Station Subway And Go Train.**** EXTRAS **** Fridge, Stove, Coin Laundry In Basement. (29509781)",bedroom,416,1450,0.0,Single Family,0,0,Toronto, Ontario M4C4R9,U#4 142 WESTLAKE AVE
279,1,"Very Clean Two Bedrooms Basement In Quiet Neighbourhood. Separate Entrance. One Carpark. Free Wifi. Ensuite Laundry,**** EXTRAS **** Washer, Dryer, Stove (29398306)",basement,416,1450,1.0,Single Family,2,0,Markham, Ontario L3S0A6,#BSMT -77 LAHORE  CRES
280,1,"***Well Maintained Complete One Bedroom Unit On 2nd Floor***Separate Eat-In Kitchen & Bedroom***Totally Self Contained With Private Entrance From The Front Of The Home***Nothing To Share****Very Healthy Environment, No Carpet At All***Full Washroom***All Utilities Included In The Rent***Lots Of Daylight***Ready To Move-In Condition***Street Parking Available With City Parking Permit******* EXTRAS **** ***Very Good Location***One Block From Coxwell Subway Station***Close To Danforth Shopping, Downtown, Highways & Schools*** Included For Tenants Use: Fridge, Stove, Rangehood*** (29327063)",bedroom,905,1450,0.0,Single Family,1,0,Toronto, Ontario M4C3B8,#2ND FLR -653 COXWELL AVE
281,1,"Renovated Junior One Bedroom Apartment At This Highly Sought After Low-Rise On Huntley Street. Sunny East Facing Unit That's Perfect For Students And Young Professionals Seeking A Downtown Toronto Location. Steps To Sherbourne Subway Station And A Short Walk To Yorkville And Universities.**** EXTRAS **** Well Maintained Building With Updates Throughout. Parking Available For 150/Spot/Per Month. Rent Includes Utilities (Heat, Water And Hydro). Building Is Pet-Friendly. Card Operated Laundry Located In Building. Excellent Neighborhood. (29661556)",apartment,416,1450,150.0,Single Family,1,0,Toronto, Ontario M4Y2L1,#102 -44 HUNTLEY ST
282,1,"Beautiful And Large One Bedroom *Basement* Apartment Located Minutes From The Go Station At Kipling And Lake Shore. Newly Renovated And Well Maintained House: New Floors And Ceramics Throughout, New Kitchen And New Bathroom, New Light Fixtures, And Fresh Paint. Close To All Amenities (Shopping Centers,T.T.C.,Downtown Toronto, Humber College). Includes Fully Equipped Kitchen. (29639964)",basement,416,1450,1.0,Single Family,1,0,Toronto, Ontario M8V4B3,227 ISLINGTON  AVE
283,1,"Beautiful Brand New 1 Bedroom Basement Apartment. Walking Distance To Anson Park Elem. School & Rh King Academy. Convenient For T.T.C. Only A Few Minutes From Bluffers Park & Marina. No Smoking And No Pets Allowed. Tenants Must Have Excellent Credit.**** EXTRAS **** Included S/S Fridge, S/S Dishwasher, S/S Stove, Washer And Dryer (29653746)",basement,416,1450,1.0,Single Family,1,0,Toronto, Ontario M1M3J6,#BSMT -4 NICOLAN  RD
284,1,"Ravine + Walkout Apartment For Lease In High Demand Scarborough Neighborhood! Close To Public Transit!! Schools, Hospital.  One Outdoor Parking! 30% Utilities, Available Immediately; Not Furnished. Minimum One Year Term.**** EXTRAS **** Fridge, Stove, Washer And Dryer, Window Covering. (29389871)",bedroom,416,1450,1.0,Single Family,1,0,Toronto, Ontario M1B5M7,63 GENNELA SQ SQ
285,1,"Spacious Two Bedroom Apartment In Amazing Location! Located In A Quiet Family Oriented Neighbourhood. Separate Entrance & Ensuite Laundry. Kitchen With Breakfast Bar. Steps To Strong Public & Catholic Elementary Schools, Glen Shields Park, Trails, Community Centre, And Shopping. Steps To Yrt. Short Walk To Steeles Ttc. Moments To Highways & York University. Close To All Amenities.**** EXTRAS **** Fridge, Stove, Washer, Dryer. 1 Parking On Driveway Included.. 1/3 Of Utilities To Be Paid By Tenant. No Pets And Non Smokers Preferred. Tenant Must Obtain Content/Liabilities Insurance Before Moving In. $400 Utility Deposit. (29376223)",basement,416,1450,1.0,Single Family,2,0,Vaughan, Ontario L4K2E4,#BSMT -59 PRAIRIE DUNES PL
286,1,"Well Maintained 2 Bedroom 1 Washroom Basement With Separate Entrance. Very Spacious And Big Windows. In The High Demand Area Of Brampton. Tenant To Pay 30% Utilities. Full Credit Report, Rental Application, Proof Of Income, First And Last Required. Immediately Available For Occupancy. Close To School, Park, Bus Route And Hwy. Non Smoking/No Pets.**** EXTRAS **** Fridge, Stove, Washer And Dryertriple A++ Clients Only, Good & Stable Employment Required, Credit Report, Excellent References + Rental Application, No Pets. Landlord Lives On The Main Floor. No Smoking (29457888)",basement,905,1450,0.0,Single Family,2,0,Brampton, Ontario L6P2Y2,152 PANNAHILL DR N
287,1,"2 Bedrooms Legal Apt( Basement) In Most Desirable Castlemore Area With Separate Entrance Open Concept Kitchen, Walk In To School, Transit, Shopping Close To Park, Goremeadow Recreation Centre & Library. 1 Parking Included And Minimum One Year Lease. Client Prefers Small Family Preferably. Working Professionals Welcome.**** EXTRAS **** Fridge, Stove, Washer & Dryer. Tenant Pay 30% Of Utilities. 1 Parking Included In The Price. Additional Parking Will Be Available At Extra $100/Month. (29532203)",basement,866,1450,2.0,Single Family,2,0,Brampton, Ontario L6P3G4,#BSMT -44 SUMMERSHADE ST
288,1,"Wow, New Built Legal Basement Apartment In Detached Home In Prime Location For Lease! 1 Bdrm + Den Apartment . Pot Lights, Vinyl Laminate Flooring W/ Oak Staircase, New Kitchen With S/S New Appliances, High End Finished Washroom And Kitchen, Separate Laundry. Walking Distance To Brampton Hospital, Mall School**** EXTRAS **** All Elfs, Stove, Fridge, Washer & Dryer (29535860)",basement,905,1450,1.0,Single Family,1,1,Brampton, Ontario L6R2B4,49 TOBOSA TR
289,1,"Newly Renovated Basement Apartment With Separate Entrance! Steps Away From Schools, Park, Transit, And Yorkgate Mall. Move-In Day Can Be As Early As February 1st!! Brand New Hot Plate & Microwave. The Owner Has Installed A Closet In The Bedroom. (29460217)",basement,905,1450,1.0,Single Family,1,0,Toronto, Ontario M3N1R1,11 BLOOMINGTON CRES
290,1,"1 Bedroom 1 Full Bathroom Basement Apartment Rental In West Hill. Apartment Is Semi-Furnished With: Sectional Sofa, Dining Table 2 Chairs, Coffee Table. Close To Major Highways, Hospital, Restaurants, Body Shops, Gyms And Grocery Stores. Close To Centennial College And U Of T Scarborough. Close To Go Train For Transportation Downtown Toronto! Shared Laundry Space.**** EXTRAS **** Included: Stove, Fridge And Sink. Washer/Dryer. 3Piece Full Bathroom. Unit Will Be Fully Cleaned On Occupancy. 1 Parking Spot Included. Separate Entrance To The Basement. Extras Included, Inquire Within! (29480668)",basement,905,1450,0.0,Single Family,1,0,Toronto, Ontario M1E2V9,#BSMT -64 OVERTURE RD
291,1,"Newly Renovated Lower Level Apartment In Prime Little Italy! New Vinyl Flooring, Functional Kitchen W/ New Appliances, Freshly Painted White + Newly Renovated Bathroom. Private Entrance W/Privacy. Lots Of Space For Bedroom, Office, Living And Dining Room W/ Lots Of Storage. Steps To Lively College St W/ Shops, Restaurants, Cafe's, Groceries + Laundromat**** EXTRAS **** $75 Flat Fee For Utilities And $50 Flat Fee For Internet. Like New Apartment Available Immediately. (29503766)",basement,416,1450,0.0,Single Family,1,0,Toronto, Ontario M6J2C5,#LOWER -7 GORE ST
292,1,"Beautiful, Well Kept Basement Apartment In Roncesvalle.  Steps To High Park, St. Joseph's Health Centre, Ttc, And Gardiner. Located Near Many Restaurants & Venues.**** EXTRAS **** Fridge, Stove, All Elfs. Washer And Dryer On Basement Level And Shared With Tenants. Parking Available At Extra Cost. (29577899)",basement,647,1450,0.0,Single Family,1,0,Toronto, Ontario M6R1G8,#BSMT -54 GALLEY AVE
293,1,"You Own Studio Located In Heart Of The City With Queen West. Steps To Subway And Street Cars. Laminate Flooring Throughout. Close To Ocad, Hospitals, U Of T And Financial District. Lots Of Light With An Unobstructed South View. Steps Away-Toronto's Finest Dining, Shopping & Enter**** EXTRAS **** Included For Tenant's Use: Common Area Laundry Use, Stainless Steel Appliances (Fridge, Stove/Oven), Light Fixtures. Tenant Pays Hydro And Internet. (29579673)",apartment,905,1450,0.0,Single Family,0,0,Toronto, Ontario M5V2B3,#202 -490 QUEEN ST W
294,1,"Private Entrance To Beautifully Appointed Bachelor Apartment Nestled In Junction Triangle. Oversized Open Concept Lr/Bdr Fits Comfortably Queen Size Bed, Dresser/Desk, Full-Size Couch & Tv Console. Spa-Like Bathroom W/Soaker Tub & Vanity W/Drawers. Walk-In Closet With B/I Shelving & Ample Hanging Space. Wooden-Textured Flooring & Pot-Lights Throughout. Neutral Grey Walls W/White Trims & Modern Baseboards. En-Suite Laundry. Shared Backyard, Deck & Garden.**** EXTRAS **** Incl. Fridge, Stove, Stacked Washer/Dryer. Use Of Backyard, Deck & Garden. Enjoy Gorgeous Lush-Green Backyard With Over-Sized Wooden Deck. Steps To Ttc & Union Pearson Express Rail (Get To Airport In 20 Minutes). (29576623)",basement,416,1450,0.0,Single Family,0,0,Toronto, Ontario M6P3P6,#BSMT -30 1/2 MACAULAY AVE
295,1,"Well Maintained 2 Bedroom 1 Washroom Basement With Separate Entrance. Very Spacious And Big Windows. In The High Demand Area Of Brampton. Tenant To Pay 30% Utilities. Full Credit Report, Rental Application, Proof Of Income, First And Last Required. Immediately Available For Occupancy. Close To School, Park, Bus Route And Hwy. Non Smoking/No Pets.**** EXTRAS **** Fridge, Stove, Washer And Dryertriple A++ Clients Only, Good & Stable Employment Required, Credit Report, Excellent References + Rental Application, No Pets. Landlord Lives On The Main Floor. No Smoking (29457888)",basement,905,1450,0.0,Single Family,2,0,Brampton, Ontario L6P2Y2,152 PANNAHILL DR N
296,1,"Furnished Bachelor Apartment In U Of T. Steps To Bloor St, Yorkville And Rom And Minutes Away From The Heart Of Canada's Financial District, Best Location For Ut Student And Urbanites Who Are Ready For Living In Toronto's Most Exciting Location!**** EXTRAS **** All Window Coverings, All Electric Lighting Fixtures, Fridge, Cooktop. (29663335)",apartment,905,1450,0.0,Single Family,0,0,Toronto, Ontario M5S2G5,#205 -409 HURON ST
297,1,"Spacious New Fully Renovated 1 Bedroom In Law Basement Furnished Apartment In The Detached Home In High Demand Location. Walking Distance To Yonge St & Mall And Shopping. Separate Entrance Very Clean And Modern.**** EXTRAS **** Utilities All Included In Rent, Separate Entrance, Fridges, Stoves, Micro Waive, Washer, Dryer, All Elf's. (29648743)",basement,905,1450,6.0,Single Family,1,0,Richmond Hill, Ontario L4C8G4,14 DUNBARTON CRT
298,1,"Beautiful Studio Apartment Is In The Heart Of Oshawa. Walking Distance To Ontario Tech University Former Uoit, Durham College, Public Transit & Restaurants. The Building Amenities Include Gym, Common Room On Each Floor, Party/Meeting Room & External Bicycle Parking. Osmo's & Domino's Pizza On The Ground Floor.**** EXTRAS **** Wall Mounted Tv, Office Table, Chair, Love Seat, Built In Bed With Table & 2 Chairs, S.S Fridge, Dish Washer, Microwave, 2 Burner Stove, Range Hood, Front Load Washer, Dryer, Air Condition, Water Heater, Roller Blinds & Free Wifi Connection (29610171)",apartment,647,1450,0.0,Single Family,0,0,Oshawa, Ontario L1G0C1,#218 -1900  SIMCOE  N ST
299,1,"Private Entrance To This Spacious Apartment On The Ground Level Of Detached Home. Enjoy An Extra Large Living Area With Natural Wood Burning Fireplace & Full Kitchen In A Great Neighbourhood. Close To All Amenities, Community Centre, Public And Go Transit, And Schools.**** EXTRAS **** Included Are Stove, Fridge, Microwave, Access To Washer And Dryer Shared, 1 Parking On Driveway (Rent Less $150 If Parking Not Required). Looking For Quiet Professional. No Smoking. Existing Furniture Available To Stay Or Go. (29543176)",basement,416,1450,0.0,Single Family,1,0,Mississauga, Ontario L5J3Z2,2633 SHERHILL DR
300,1,"2 Bedroom Basement Apartment With Separate Entrance. One Car Parking In Driveway. Separate Washer And Dyer For Your Own Use. Tenant Pays 40% Of Utilities. Minutes To Community Centre, Public Transit, Schools, Shopping & More.**** EXTRAS **** Fridge, Stove, Microwave, Washer, And Dryer. (29667012)",basement,416,1450,1.0,Single Family,2,0,Markham, Ontario L3S2H9,#BSMT -99 CHLOE CRES
301,1,"All Utilities Are Included In The Price* Only Single Person* No Smoking* Perfect New One Bedroom Unit In A Very Great Community And Very Convenient Location* One Parking Is Included* Walking Distance To All Stoppings, Upper Canada Mall, Bus Terminal And Minutes To Go Train, Hwy 400/404 And Hospital.**** EXTRAS **** Fridge, Cooktop, Microwave, Washer And Dryer. (29163063)",basement,647,1450,0.0,Single Family,1,0,Newmarket, Ontario L3X3B6,#LOWER -133 BEARE TR
302,1,"Newly Renovated Unit At Excellent Central Location, Close To All Amenities. 1 Bedroom + 1 Den. Deck In Backyard, And Own Parking Space, Separate Entrance. Has Own Separate Hydro Meter.  This Unit Is A Must See! Tenant Pays Part Of Gas Calculated On Area Basis, Water Included In Rent. No Pets, No Smoking.**** EXTRAS **** Credit Check, Employment Letter, References, Tenant Insurance Required. (29372580)",basement,416,1450,4.0,Single Family,1,0,Oshawa, Ontario L1H5K6,U B 555 RITSON RD S
303,1,"2 Bedrooms Legal Apt( Basement) In Most Desirable Castlemore Area With Separate Entrance Open Concept Kitchen, Walk In To School, Transit, Shopping Close To Park, Goremeadow Recreation Centre & Library. 1 Parking Included And Minimum One Year Lease. Client Prefers Small Family Preferably. Working Professionals Welcome.**** EXTRAS **** Fridge, Stove, Washer & Dryer. Tenant Pay 30% Of Utilities. 1 Parking Included In The Price. Additional Parking Will Be Available At Extra $100/Month. (29532203)",basement,866,1450,2.0,Single Family,2,0,Brampton, Ontario L6P3G4,#BSMT -44 SUMMERSHADE ST
